customer_id,first_name,last_name,gender,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,postcode
1344,Renelle,Tutin,Female,1995-11-02,Tax Accountant,Manufacturing,Mass Customer,N,No,3630
1345,Jeth,Marien,Male,1960-09-11,Senior Sales Associate,Manufacturing,Mass Customer,N,No,3151
1346,Woody,Dowthwaite,Male,1970-06-19,Administrative Assistant IV,Telecommunications,Mass Customer,N,No,3023
1347,Leisha,Signoret,Female,1977-12-16,Help Desk Operator,Manufacturing,Mass Customer,N,Yes,3564
1348,Lowe,Hinckes,Male,1984-04-10,VP Sales,,High Net Worth,N,No,3199
1349,Curran,Gush,Male,1997-05-07,Electrical Engineer,Manufacturing,Affluent Customer,N,No,3500
1350,Bing,Vicar,Male,1957-09-30,Staff Scientist,Retail,Mass Customer,N,Yes,3444
1351,Lorettalorna,,U,,Office Assistant IV,IT,High Net Worth,N,No,3444
1352,Jerald,Lesly,Male,1954-12-28,Electrical Engineer,Manufacturing,High Net Worth,N,No,3076
1353,Phebe,Dockwra,Female,1980-03-31,Clinical Specialist,Health,Mass Customer,N,Yes,3380
1354,Karee,Hyman,Female,2000-10-15,Analyst Programmer,Financial Services,Affluent Customer,N,No,3340
1355,Isador,Hallitt,Male,2001-04-04,VP Quality Control,Property,Mass Customer,N,No,3338
1356,Ofella,Walbrook,Female,1981-02-24,Account Representative I,,High Net Worth,N,No,3337
1357,Waylin,Eassom,Male,1993-05-14,Research Nurse,Health,High Net Worth,N,No,3280
1358,Gerome,Whittock,Male,1994-04-11,Dental Hygienist,Health,High Net Worth,N,No,3224
1359,Estrella,Carwithen,Female,1993-02-24,Help Desk Technician,Retail,Mass Customer,N,No,3222
1360,Maurice,Blas,Male,1970-07-04,Design Engineer,Manufacturing,Mass Customer,N,Yes,3222
1361,Gradeigh,Saltmarshe,Male,1964-12-12,Professor,Manufacturing,Affluent Customer,N,No,3222
1362,Giuditta,Dearlove,Female,1973-02-20,Account Executive,Manufacturing,Affluent Customer,N,Yes,4164
1363,Boniface,Kivelhan,Male,1961-10-16,Associate Professor,Financial Services,Mass Customer,N,No,3226
1364,Selby,Cabbell,Male,1978-04-20,Junior Executive,Manufacturing,Mass Customer,N,No,3204
1365,Shurlocke,Pirie,Male,1992-04-19,Research Associate,Health,Mass Customer,N,No,3201
1366,Zacharia,Rigler,Male,1974-06-30,Computer Systems Analyst IV,Retail,Affluent Customer,N,No,3201
1367,Fredrika,Danielkiewicz,Female,1973-06-29,Internal Auditor,Retail,Mass Customer,N,No,3840
1368,Aarika,Magog,Female,1973-04-14,,Property,Mass Customer,N,No,3198
1369,Ilka,Allabush,Female,1994-05-08,Civil Engineer,Manufacturing,Mass Customer,N,Yes,3198
1370,Chastity,Martinat,Female,1986-10-23,Computer Systems Analyst IV,Property,Mass Customer,N,No,3190
1371,Aretha,Joscelyn,Female,1959-08-02,Design Engineer,Retail,Mass Customer,N,Yes,3156
1372,Rockie,Wheldon,Male,1980-07-02,Computer Systems Analyst III,Manufacturing,Affluent Customer,N,No,3169
1373,Shaylynn,Epsley,Female,1958-09-23,Director of Sales,Financial Services,Mass Customer,N,Yes,3170
1374,Cleveland,Spilling,Male,1976-01-13,,Manufacturing,Mass Customer,N,No,3163
1375,Archie,Van den Hof,Male,1978-12-07,Analog Circuit Design manager,Financial Services,Affluent Customer,N,No,3161
1376,Pail,,Male,1966-03-12,Environmental Tech,Health,Mass Customer,N,Yes,3791
1377,Giacomo,Roseburgh,Male,1989-05-11,Mechanical Systems Engineer,Retail,Mass Customer,N,Yes,3156
1378,Ellie,Prester,Female,1978-06-18,,Property,Affluent Customer,N,Yes,3155
1379,Lou,Drews,Female,1989-06-16,Legal Assistant,Financial Services,Mass Customer,N,Yes,3977
1380,Lavina,Clavey,Female,1998-09-30,Financial Analyst,Financial Services,Mass Customer,N,No,4119
1381,Ellary,Ramsey,Male,1985-03-11,Engineer IV,Manufacturing,Affluent Customer,N,Yes,3140
1382,Lucio,Reame,Male,1989-10-23,Data Coordiator,Manufacturing,High Net Worth,N,Yes,3136
1383,Coriss,Casarino,Female,1957-10-29,Software Consultant,IT,Affluent Customer,N,No,3818
1384,Marcile,Carren,Female,1998-09-09,Quality Control Specialist,Manufacturing,Mass Customer,N,No,3028
1385,Melesa,Priddy,Female,1957-08-17,Cost Accountant,Financial Services,Mass Customer,N,No,3106
1386,Mufinella,Kalvin,Female,1967-06-12,Help Desk Technician,Retail,Mass Customer,N,Yes,3082
1387,Natalee,Comport,Female,1977-07-11,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,3099
1388,Carny,Shilstone,Male,1972-08-14,Internal Auditor,Financial Services,Mass Customer,N,No,3752
1389,Reina,Drever,Female,1962-05-14,,Health,Affluent Customer,N,No,3754
1390,Christyna,Feldberg,Female,2000-01-25,Accounting Assistant I,Retail,High Net Worth,N,Yes,3140
1391,Winni,Cana,Female,1976-08-05,Marketing Assistant,Retail,High Net Worth,N,No,3068
1392,Marris,Waison,Female,2000-01-15,Human Resources Manager,Financial Services,Mass Customer,N,No,3756
1393,Adria,MacRorie,Female,1976-03-10,,Manufacturing,Mass Customer,N,No,3061
1394,Freemon,Perago,Male,1978-01-27,,Health,Mass Customer,N,Yes,3048
1395,Jandy,Pennazzi,Female,1957-12-23,VP Product Management,,High Net Worth,N,Yes,3046
1396,Sinclair,Melonby,Male,1987-10-07,Cost Accountant,Financial Services,Mass Customer,N,No,4217
1397,Dimitri,Durie,Male,1979-01-21,Legal Assistant,Manufacturing,Mass Customer,N,Yes,3036
1398,Anderea,Pulteneye,Female,1966-11-29,Project Manager,Manufacturing,Mass Customer,N,No,3107
1399,Kaye,Clulow,Female,1967-09-08,Staff Scientist,Manufacturing,Mass Customer,N,No,3030
1400,Rikki,Eytel,Female,1982-05-23,Senior Developer,Manufacturing,Affluent Customer,N,Yes,3022
1401,Ashien,Winspare,Female,1978-09-30,,Financial Services,High Net Worth,N,No,3020
1402,Hillier,Andraud,Male,2001-12-08,Assistant Professor,Telecommunications,Mass Customer,N,No,3049
1403,Germana,McFadin,Female,1980-12-01,Geologist II,Retail,Mass Customer,N,No,3015
1404,Emmott,Mercik,Male,1957-07-30,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,2880
1405,Kylie,Spriggin,Female,1958-04-05,VP Product Management,Manufacturing,High Net Worth,N,Yes,3500
1406,Georges,Tilne,Male,1970-05-05,Cost Accountant,Financial Services,High Net Worth,N,Yes,2870
1407,Tamarah,Sobtka,Female,1980-10-04,Structural Analysis Engineer,Manufacturing,Mass Customer,N,Yes,2259
1408,Kendricks,Plastow,Male,1997-06-22,Dental Hygienist,Health,High Net Worth,N,No,2830
1409,Tiffi,Hartless,Female,1996-05-07,Help Desk Technician,,Mass Customer,N,No,2880
1410,Althea,Macvey,Female,1997-01-22,Marketing Manager,Retail,High Net Worth,N,Yes,2763
1411,Katrina,Coltart,Female,1994-05-04,Registered Nurse,Health,Mass Customer,N,Yes,2774
1412,Antonetta,Dumbrall,Female,1991-09-04,Tax Accountant,,Mass Customer,N,Yes,2155
1413,Vi,Lauga,Female,1998-04-24,Administrative Assistant II,Financial Services,Mass Customer,N,No,2770
1414,Allison,Clowton,Female,1980-02-29,Help Desk Technician,Retail,Mass Customer,N,Yes,2750
1415,Merilyn,Dikle,Female,1998-12-14,Executive Secretary,Property,High Net Worth,N,Yes,2767
1416,Fraze,Face,Male,1967-04-30,Assistant Manager,,High Net Worth,N,Yes,2767
1417,Micki,Russel,Female,1959-11-14,,Manufacturing,High Net Worth,N,Yes,2765
1418,Valaria,Hugh,Female,1976-11-29,Senior Sales Associate,IT,Affluent Customer,N,Yes,2769
1419,Roddy,Ollerton,Male,1967-01-11,Physical Therapy Assistant,Financial Services,Mass Customer,N,Yes,2762
1420,Minni,Hanner,Female,1959-10-12,Dental Hygienist,Health,Mass Customer,N,No,2745
1421,Mallorie,Gouth,Female,1956-04-14,Senior Editor,Property,Mass Customer,N,No,2761
1422,Georgy,Rickwood,Male,1972-03-13,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,2761
1423,Tiphanie,Klossek,Female,1959-06-17,Project Manager,Manufacturing,Mass Customer,N,No,2761
1424,Allin,Arbuckel,Male,1974-08-03,Occupational Therapist,Health,High Net Worth,N,Yes,2760
1425,Chrisy,Sivess,Male,1986-07-06,General Manager,Retail,High Net Worth,N,Yes,2794
1426,Allyn,Carswell,Female,1956-08-23,Financial Advisor,Financial Services,Mass Customer,N,No,2759
1427,Jodie,Juett,Male,1993-12-09,Environmental Specialist,Financial Services,High Net Worth,N,No,2750
1428,Morissa,Ozintsev,Female,1998-11-15,Sales Representative,Retail,High Net Worth,N,No,2759
1429,Dante,Jikylls,Male,1980-12-03,Legal Assistant,Health,Mass Customer,N,Yes,2756
1430,Kalli,Pigeram,Female,1999-07-24,Biostatistician I,Manufacturing,Mass Customer,N,Yes,2756
1431,Derek,Malafe,Male,1975-05-13,Sales Associate,Financial Services,Affluent Customer,N,Yes,2756
1432,Hiram,Kittiman,Male,1998-11-26,Tax Accountant,Argiculture,High Net Worth,N,Yes,2756
1433,Marya,Szwandt,Female,1958-09-25,Account Coordinator,IT,Mass Customer,N,No,2777
1434,Craig,Guswell,Male,1973-08-14,Statistician I,Property,High Net Worth,N,No,2749
1435,Derek,Podmore,Male,1968-04-27,Software Engineer II,Telecommunications,Affluent Customer,N,Yes,2154
1436,Tonnie,Andryunin,Male,1999-10-29,General Manager,,Affluent Customer,N,No,2749
1437,Gearalt,Challis,Male,1974-09-12,Electrical Engineer,Manufacturing,Affluent Customer,N,No,2773
1438,Winifred,MacRonald,Female,1975-11-01,Social Worker,Health,Mass Customer,N,Yes,2745
1439,Leupold,Detoc,Male,1965-07-28,GIS Technical Architect,Retail,Mass Customer,N,No,2747
1440,Consuela,O'Logan,Female,1965-11-22,Human Resources Manager,Financial Services,High Net Worth,N,Yes,2323
1441,Renae,Burns,Female,1977-03-07,,Manufacturing,Affluent Customer,N,No,2640
1442,Mylo,Norrie,Male,1963-03-07,,Manufacturing,Affluent Customer,N,No,3690
1443,Angela,Mowles,Female,1986-07-25,,Financial Services,Affluent Customer,N,Yes,2630
1444,Claudian,Ruos,Male,1975-04-14,Payment Adjustment Coordinator,Health,Mass Customer,N,No,2260
1445,Bettine,Yoselevitch,Female,1973-03-29,Web Designer II,IT,Affluent Customer,N,No,2594
1446,Gabriello,Nell,Male,1987-04-15,Engineer I,Manufacturing,Mass Customer,N,No,2579
1447,Renaldo,Maudsley,Male,1996-06-16,Civil Engineer,Manufacturing,Mass Customer,N,No,2567
1448,Hinze,Bullent,Male,1988-08-09,VP Product Management,Property,Mass Customer,N,No,2567
1449,Ashly,Abramamovh,Female,1967-08-26,Staff Accountant IV,,High Net Worth,N,No,2567
1450,Floris,Dunkerley,Female,1964-01-24,Statistician I,Manufacturing,Affluent Customer,N,No,2567
1451,Courtney,Meas,Female,1977-02-01,Junior Executive,Argiculture,Mass Customer,N,Yes,2560
1452,Zachery,Hamber,Male,1955-12-31,Safety Technician III,Retail,Mass Customer,N,No,2560
1453,Ahmed,,Male,1977-07-30,Computer Systems Analyst I,Health,High Net Worth,N,No,2564
1454,Caesar,Wattam,Male,1979-04-07,Physical Therapy Assistant,Argiculture,Mass Customer,N,Yes,2560
1455,Cleo,,Female,1992-07-26,Software Engineer I,Property,Affluent Customer,N,No,2570
1456,Berkie,Croall,Male,1964-12-11,Health Coach II,Property,Mass Customer,N,Yes,2207
1457,Leonore,Slixby,Female,1978-08-20,Speech Pathologist,,Affluent Customer,N,Yes,2560
1458,Ashley,Behneke,Male,1956-10-22,Account Representative IV,Telecommunications,Affluent Customer,N,No,4503
1459,Haydon,Berkery,Male,1998-06-16,Senior Sales Associate,Manufacturing,Mass Customer,N,No,2557
1460,Morley,Shutt,Male,1973-07-03,Information Systems Manager,Financial Services,High Net Worth,N,Yes,2565
1461,Earl,Skeels,Male,1957-01-04,,Retail,Mass Customer,N,Yes,2536
1462,Omero,Hauxley,Male,1995-11-07,VP Accounting,Financial Services,Mass Customer,N,Yes,2530
1463,Willie,Landsberg,Male,1965-04-18,Chief Design Engineer,Property,High Net Worth,N,Yes,2207
1464,Mac,Leguay,Male,1984-10-03,Office Assistant II,,Affluent Customer,N,Yes,2519
1465,Wilona,Osgood,Female,1971-02-18,Mechanical Systems Engineer,Financial Services,Mass Customer,N,Yes,2439
1466,Cyndia,Gull,Female,1998-01-05,Cost Accountant,Financial Services,High Net Worth,N,Yes,2528
1467,Alysia,Cantrill,Female,1975-12-16,,Manufacturing,Mass Customer,N,Yes,2506
1468,Adaline,Hayles,Female,1978-01-10,Financial Advisor,Financial Services,Mass Customer,N,No,2487
1469,Shermy,,Male,1957-06-29,Financial Advisor,Financial Services,Affluent Customer,N,Yes,2448
1470,Albie,Pach,Male,1995-12-04,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,2450
1471,Berri,Farr,Female,1978-02-24,,Financial Services,Mass Customer,N,No,2440
1472,Demeter,Robbeke,Female,1964-03-03,Environmental Specialist,Financial Services,Mass Customer,N,No,2290
1473,Darrick,Feake,Male,1960-04-21,VP Product Management,,Mass Customer,N,Yes,2440
1474,Farley,Rosen,Male,1986-05-27,Structural Analysis Engineer,Health,Mass Customer,N,Yes,2340
1475,Aristotle,Jess,Male,1985-07-21,Recruiting Manager,Retail,Affluent Customer,N,Yes,4509
1476,Vaughn,Browse,Male,1986-11-21,Structural Analysis Engineer,,Affluent Customer,N,Yes,2340
1477,Leo,Balharry,U,,Actuary,Financial Services,Mass Customer,N,Yes,2333
1478,Fulton,Blayney,Male,1992-12-05,VP Quality Control,Financial Services,High Net Worth,N,No,2428
1479,Avrom,Clougher,Male,1977-10-20,Help Desk Technician,Argiculture,Mass Customer,N,No,2263
1480,Bird,Diess,Female,1995-05-21,Legal Assistant,,High Net Worth,N,Yes,2769
1481,Ellissa,Stanney,Female,1976-06-26,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,2282
1482,Georas,Niesel,Male,1979-04-30,Electrical Engineer,Manufacturing,Mass Customer,N,No,2325
1483,Beth,Daile,Female,1971-12-11,Senior Quality Engineer,Telecommunications,Mass Customer,N,Yes,2325
1484,Willette,Boodell,Female,1986-03-05,Administrative Assistant IV,,Mass Customer,N,No,2323
1485,Meredeth,Luck,Male,1969-08-02,Food Chemist,Health,Mass Customer,N,Yes,2289
1486,Dag,Landell,Male,1978-08-07,Geological Engineer,Manufacturing,Mass Customer,N,No,2320
1487,Kaela,Soppett,Female,1979-05-23,Web Designer IV,,Affluent Customer,N,Yes,2285
1488,Donnamarie,Andrieu,Female,1986-09-30,Assistant Manager,,Mass Customer,N,Yes,2290
1489,Mead,Wollard,Male,1993-05-13,Teacher,Health,Mass Customer,N,No,2287
1490,Lusa,Hargerie,Female,1970-01-03,Cost Accountant,Financial Services,Mass Customer,N,Yes,2307
1491,Agneta,Swiggs,Female,1997-08-03,Senior Sales Associate,Health,Mass Customer,N,Yes,2259
1492,Cordey,Tomik,Female,1980-01-11,Media Manager I,,Mass Customer,N,No,2261
1493,Lisabeth,Fundell,Female,1987-08-12,Engineer II,Argiculture,High Net Worth,N,No,2251
1494,Levon,Parlor,Male,1986-11-03,Geologist I,,Mass Customer,N,Yes,2250
1495,Charmion,Dobsons,Female,1989-08-14,Physical Therapy Assistant,Health,High Net Worth,N,Yes,2261
1496,Cordie,Disbrow,Female,1998-05-02,Human Resources Manager,IT,Affluent Customer,N,No,2250
1497,Karole,Grinin,Female,1973-11-08,Marketing Assistant,Retail,High Net Worth,N,No,2233
1498,Janot,McGougan,Female,1989-09-27,Nurse,,Affluent Customer,N,Yes,2450
1499,Patton,Wrey,Male,1973-08-18,Design Engineer,Manufacturing,Mass Customer,N,Yes,2232
1500,Bellina,Bradberry,Female,1960-01-24,,,Mass Customer,N,No,2211
1501,Shelby,Trayhorn,Female,1973-07-31,Account Executive,Property,Mass Customer,N,Yes,2229
1502,Margalit,Handrick,Female,1990-03-26,Design Engineer,Financial Services,Affluent Customer,N,Yes,2223
1503,Del,Scullin,Female,1968-02-25,Media Manager III,,Affluent Customer,N,No,2228
1504,Coop,Corneck,Male,1975-01-03,Data Coordiator,Property,Affluent Customer,N,Yes,2232
1505,Cristian,Trounce,Male,1993-10-21,Recruiting Manager,Financial Services,Mass Customer,N,No,2227
1506,Andonis,Cochrane,Male,1958-02-21,,Property,Mass Customer,N,No,2223
1507,Holmes,Benkin,Male,1977-11-10,,Manufacturing,High Net Worth,N,Yes,2234
1508,Orv,Milland,Male,1986-08-28,Clinical Specialist,Health,Affluent Customer,N,Yes,2210
1509,Sibley,Janek,U,,Computer Systems Analyst I,IT,High Net Worth,N,Yes,2219
1510,Timmie,Chitty,Male,1959-02-05,Actuary,Financial Services,Mass Customer,N,No,2212
1511,Yves,Trehearne,Male,1990-07-08,Internal Auditor,Financial Services,Mass Customer,N,No,2211
1512,Chandler,,Male,1979-04-10,Teacher,,High Net Worth,N,No,2210
1513,Wendel,Cator,Male,1970-06-05,Quality Engineer,,Affluent Customer,N,Yes,2210
1514,Pren,Brangan,Male,1962-01-16,Professor,,Mass Customer,N,No,2207
1515,Dietrich,Escott,Male,1990-08-19,Geological Engineer,Manufacturing,Mass Customer,N,Yes,2260
1516,Ham,Pietrusiak,Male,1967-07-12,VP Sales,IT,Affluent Customer,N,No,2190
1517,Murdoch,Twort,Male,1987-09-15,Operator,IT,Affluent Customer,N,No,2567
1518,Dallon,Greatreax,Male,1971-01-02,Safety Technician IV,Property,Affluent Customer,N,No,2176
1519,Marwin,Jeyness,Male,2001-11-30,Administrative Assistant IV,Telecommunications,High Net Worth,N,Yes,2200
1520,Dillie,Wilstead,Male,1965-11-18,,Retail,Mass Customer,N,No,2760
1521,Pernell,Duffett,Male,1995-11-13,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,2200
1522,Hubie,Thunnerclef,Male,1994-06-13,Paralegal,Financial Services,Mass Customer,N,No,2161
1523,Brnaba,Dighton,Male,1959-09-06,Product Engineer,Financial Services,Mass Customer,N,Yes,2848
1524,Bonni,Drakers,Female,1975-04-29,Administrative Officer,Financial Services,Mass Customer,N,Yes,2171
1525,Philis,Whittam,Female,1966-07-15,Database Administrator III,Financial Services,High Net Worth,N,No,2145
1526,Charlie,MacKibbon,Male,1964-11-07,Editor,Manufacturing,Mass Customer,N,Yes,2767
1527,Gerek,Chape,Male,1997-10-15,Chemical Engineer,Manufacturing,Mass Customer,N,No,2170
1528,Ranee,Henriksson,Female,1984-01-01,,Manufacturing,High Net Worth,N,No,2165
1529,Tansy,Beltzner,Female,1986-10-21,Media Manager III,Financial Services,High Net Worth,N,Yes,2567
1530,Alexandr,Maylard,Male,1976-01-12,Pharmacist,Health,Mass Customer,N,Yes,2168
1531,Evaleen,Pusey,Female,1966-03-17,Administrative Assistant III,Financial Services,Mass Customer,N,Yes,2040
1532,Marty,Wiggall,Female,1972-10-26,VP Accounting,Financial Services,Mass Customer,N,Yes,2759
1533,Sonia,Rous,Female,1977-07-02,Social Worker,Health,Affluent Customer,N,Yes,2148
1534,Rosabelle,Hollington,Female,1998-11-30,Human Resources Assistant I,Manufacturing,Mass Customer,N,No,2177
1535,Emanuel,Baukham,Male,1997-04-08,Cost Accountant,Financial Services,Affluent Customer,N,Yes,2160
1536,Tiffany,Fanshaw,Female,1979-10-04,Software Consultant,Financial Services,Affluent Customer,N,Yes,2154
1537,Andres,Beranek,Male,1969-11-17,Librarian,Entertainment,Mass Customer,N,No,2155
1538,Ahmed,Edmondson,Male,1989-04-22,Pharmacist,Health,High Net Worth,N,Yes,2155
1539,Filberte,Godmer,Male,1977-11-17,Account Executive,,Mass Customer,N,Yes,2745
1540,Ilene,Agett,Female,1962-03-17,Mechanical Systems Engineer,Property,Mass Customer,N,Yes,2155
1541,Dynah,Grimes,Female,1954-12-28,Structural Engineer,Argiculture,Mass Customer,N,Yes,3196
1542,Sanders,Fernyhough,Male,1978-07-27,Food Chemist,Health,Mass Customer,N,Yes,2153
1543,Michaela,Andrasch,Female,1993-10-13,Database Administrator III,,High Net Worth,N,No,2768
1544,Keane,Moneypenny,Male,1963-08-22,Dental Hygienist,Health,Affluent Customer,N,Yes,2153
1545,Carver,Saturley,Male,1977-09-06,Associate Professor,Health,Mass Customer,N,Yes,2148
1546,Natalya,Moscone,Female,1956-10-28,Compensation Analyst,Financial Services,Mass Customer,N,Yes,2153
1547,Chiquita,Billyard,Female,1990-02-26,Account Coordinator,,Mass Customer,N,Yes,2075
1548,Perla,Cortnay,Female,1995-02-03,,Manufacturing,Mass Customer,N,Yes,2768
1549,Vikki,Tett,Female,1997-08-06,,Financial Services,Affluent Customer,N,Yes,2148
1550,Nell,MacCafferky,Female,1986-09-12,Programmer Analyst II,IT,Mass Customer,N,Yes,2768
1551,Joell,Balfe,Female,1975-05-30,Computer Systems Analyst I,Entertainment,Affluent Customer,N,No,2148
1552,Cully,Mangeon,Male,1988-06-06,Research Associate,Entertainment,Mass Customer,N,Yes,2147
1553,Vanna,Matts,Female,1956-05-31,Administrative Assistant IV,Retail,High Net Worth,N,No,2768
1554,Land,Aarons,Male,1994-08-12,Assistant Manager,Retail,Affluent Customer,N,No,2763
1555,Marcello,Spenclay,Male,1962-08-19,Tax Accountant,Health,High Net Worth,N,No,2118
1556,Bartram,Brownstein,Male,1986-03-25,Web Developer III,Manufacturing,Mass Customer,N,Yes,2144
1557,Efren,Castanos,Male,1975-08-14,Speech Pathologist,Financial Services,Mass Customer,N,No,2142
1558,Oberon,Scading,Male,1991-05-12,Information Systems Manager,Financial Services,Affluent Customer,N,No,2145
1559,Hilton,Gladwell,Male,1975-10-14,,Health,High Net Worth,N,Yes,4878
1560,Tymon,Blackstone,Male,1973-01-12,,Retail,Mass Customer,N,No,2076
1561,Clemens,Rawll,Male,1975-03-14,Graphic Designer,Manufacturing,Mass Customer,N,Yes,2126
1562,Elset,Biasio,Female,1984-07-11,Staff Scientist,,Affluent Customer,N,Yes,2289
1563,Crosby,Claeskens,Male,1992-03-10,Account Representative IV,Property,Mass Customer,N,No,2154
1564,Sascha,Tander,Female,1964-02-27,Geologist III,Retail,Mass Customer,N,No,2122
1565,Jay,Janiszewski,Male,1953-08-17,Sales Representative,Retail,High Net Worth,N,Yes,2155
